127.0.0.1 - - [24/Nov/2021:09:32:45 +0900] "GET / HTTP/1.1" 404 807
192.168.0.158 - - [24/Nov/2021:10:11:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:32 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:32 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:33 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:11:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:35 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:11:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:05 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:06 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:06 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:06 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:09 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:09 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:11 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:11 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:16 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:21:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:19 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:19 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:20 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:20 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:20 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:21 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:21 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:22 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:22 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:23 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:23 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:24 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:24 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:27 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:33 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:36 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:38 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:42 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:44 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:51 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:53 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:54 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:54 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:55 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:55 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:56 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:56 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:57 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:57 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:58 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:58 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:59 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:21:59 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:00 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:00 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:01 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:01 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:02 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:02 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:02 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:02 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:03 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:03 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:04 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:04 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:04 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:05 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:05 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:05 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:06 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:06 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:09 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:09 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:11 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:11 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:13 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:15 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:19 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:19 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:25 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:26 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:28 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:29 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:30 +0900] "GET /semi/led.mc?LED=on HTTP/1.1" 200 1243
192.168.0.158 - - [24/Nov/2021:10:22:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:33 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:35 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:39 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:10:22:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
